undl_id,symbol,session,date,year,body,draft,committee_report,meeting,title,agenda_title,subjects,vote_note,yes,no,abstain,nonvoting,total,n_rollcall,c3_source,record_url
280784,A/RES/41/132,41,1986-12-04,1986,General Assembly,,A/41/925,A/41/PV.97,Respect for the right of everyone to own property alone as well as in association with others and its contribution to the economic and social development of Member States : resolution / adopted by the General Assembly,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms.,HUMAN RIGHTS ADVANCEMENT--UN SYSTEM,,109,0,41,9,159,159,agenda,https://digitallibrary.un.org/record/280784
280785,A/RES/41/133,41,1986-12-04,1986,General Assembly,,A/41/925,A/41/PV.97,Right to development : resolution / adopted by the General Assembly,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms.,HUMAN RIGHTS ADVANCEMENT--UN SYSTEM,,133,11,12,3,159,159,agenda,https://digitallibrary.un.org/record/280785
280773,A/RES/41/95,41,1986-12-04,1986,General Assembly,,A/41/786,A/41/PV.97,"Adverse consequences for the enjoyment of human rights of political, military, economic and other forms of assistance given to the racist and colonialist régime of South Africa : resolution / adopted by the General Assembly","Adverse consequences for the enjoyment of human rights of political, military, economic and other forms of assistance given to the racist and colonialist régime of South Africa.",HUMAN RIGHTS--SOUTH AFRICA--ECONOMIC ASSISTANCE,,126,10,17,6,159,159,agenda,https://digitallibrary.un.org/record/280773
281062,A/RES/42/52,42,1987-11-30,1987,General Assembly,,A/42/772,A/42/PV.85,"Efforts and measures for securing the implementation by States and the enjoyment by youth of human rights in conditions of peace, particularly the right to education and to work : resolution / adopted by the General Assembly",Policies and programmes involving youth.,YOUTH,,156,1,0,2,159,159,agenda,https://digitallibrary.un.org/record/281062
281063,A/RES/42/56,42,1987-11-30,1987,General Assembly,,A/42/720,A/42/PV.85,Status of the International Convention on the Suppression and Punishment of the Crime of Apartheid : resolution / adopted by the General Assembly,Elimination of all forms of racial discrimination.,,,128,1,27,3,159,159,agenda,https://digitallibrary.un.org/record/281063
281091,A/RES/42/100,42,1987-12-07,1987,General Assembly,,A/42/804,A/42/PV.93,Human rights and scientific and technological developments : resolution / adopted by the General Assembly,Human rights and scientific and technological developments.,SCIENCE AND TECHNOLOGY--HUMAN RIGHTS,,131,0,24,4,159,159,agenda,https://digitallibrary.un.org/record/281091
281093,A/RES/42/102,42,1987-12-07,1987,General Assembly,,A/42/806,A/42/PV.93,"Indivisibility and interdependence of economic, social, cultural, civil and political rights : resolution / adopted by the General Assembly",International Covenants on Human Rights.,,,129,1,22,7,159,159,agenda,https://digitallibrary.un.org/record/281093
281094,A/RES/42/115,42,1987-12-07,1987,General Assembly,,A/42/792,A/42/PV.93,The impact of property on the enjoyment of human rights and fundamental freedoms : resolution / adopted by the General Assembly,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms.,HUMAN RIGHTS ADVANCEMENT,,124,24,2,9,159,159,agenda,https://digitallibrary.un.org/record/281094
281095,A/RES/42/119,42,1987-12-07,1987,General Assembly,,A/42/792,A/42/PV.93,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms : resolution / adopted by the General Assembly,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms.,HUMAN RIGHTS ADVANCEMENT,,129,1,24,5,159,159,agenda,https://digitallibrary.un.org/record/281095
281088,A/RES/42/95,42,1987-12-07,1987,General Assembly,,A/42/773,A/42/PV.93,Importance of the universal realization of the right of peoples to self-determination and of the speedy granting of independence to colonial countries and peoples for the effective guarantee and observance of human rights : resolution / adopted by the General Assembly,Importance of the universal realization of the right of peoples to self-determination and of the speedy granting of independence to colonial countries and peoples for the effective guarantee and observance of human rights.,SELF-DETERMINATION OF PEOPLES,,126,17,10,6,159,159,agenda,https://digitallibrary.un.org/record/281088
281089,A/RES/42/96,42,1987-12-07,1987,General Assembly,,A/42/773,A/42/PV.93,Use of mercenaries as a means to violate human rights and to impede the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Importance of the universal realization of the right of peoples to self-determination and of the speedy granting of independence to colonial countries and peoples for the effective guarantee and observance of human rights.,SELF-DETERMINATION OF PEOPLES,,125,10,19,5,159,159,agenda,https://digitallibrary.un.org/record/281089
281090,A/RES/42/99,42,1987-12-07,1987,General Assembly,,A/42/804,A/42/PV.93,Human rights and use of scientific and technological developments : resolution / adopted by the General Assembly,Human rights and scientific and technological developments.,SCIENCE AND TECHNOLOGY--HUMAN RIGHTS,,129,9,15,6,159,159,agenda,https://digitallibrary.un.org/record/281090
281453,A/RES/43/106,43,1988-12-08,1988,General Assembly,,A/43/778,A/43/PV.75,Importance of the universal realization of the right of peoples to self-determination and of the speedy granting of independence to colonial countries and peoples for the effective guarantee and observance of human rights : resolution / adopted by the General Assembly,Importance of the universal realization of the right of peoples to self-determination and of the speedy granting of independence to colonial countries and peoples for the effective guarantee and observance of human rights.,SELF-DETERMINATION OF PEOPLES,,124,15,15,5,159,159,agenda,https://digitallibrary.un.org/record/281453
281454,A/RES/43/107,43,1988-12-08,1988,General Assembly,,A/43/778/Add.1,A/43/PV.75,Use of mercenaries as a means to violate human rights and to impede the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Importance of the universal realization of the right of peoples to self-determination and of the speedy granting of independence to colonial countries and peoples for the effective guarantee and observance of human rights.,SELF-DETERMINATION OF PEOPLES,,125,10,21,3,159,159,agenda,https://digitallibrary.un.org/record/281454
281455,A/RES/43/110,43,1988-12-08,1988,General Assembly,,A/43/870,A/43/PV.75,Human rights and scientific and technological developments : resolution / adopted by the General Assembly,Human rights and scientific and technological developments.,SCIENCE AND TECHNOLOGY--HUMAN RIGHTS,,133,0,24,2,159,159,agenda,https://digitallibrary.un.org/record/281455
281456,A/RES/43/113,43,1988-12-08,1988,General Assembly,,A/43/872,A/43/PV.75,"Indivisibility and interdependence of economic, social, cultural, civil and political rights : resolution / adopted by the General Assembly",International Covenants on Human Rights.,HUMAN RIGHTS--TREATIES (1966),,132,1,23,3,159,159,agenda,https://digitallibrary.un.org/record/281456
281457,A/RES/43/124,43,1988-12-08,1988,General Assembly,,A/43/876,A/43/PV.75,The impact of property on the enjoyment of human rights and fundamental freedoms : resolution / adopted by the General Assembly,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms.,HUMAN RIGHTS ADVANCEMENT--UN,,129,24,1,5,159,159,agenda,https://digitallibrary.un.org/record/281457
281458,A/RES/43/125,43,1988-12-08,1988,General Assembly,,A/43/876,A/43/PV.75,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms : resolution / adopted by the General Assembly,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms.,HUMAN RIGHTS ADVANCEMENT--UN,,130,1,25,3,159,159,agenda,https://digitallibrary.un.org/record/281458
281459,A/RES/43/126,43,1988-12-08,1988,General Assembly,,A/43/876,A/43/PV.75,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms : resolution / adopted by the General Assembly,Alternative approaches and ways and means within the United Nations System for improving the effective enjoyment of human rights and fundamental freedoms.,HUMAN RIGHTS ADVANCEMENT--UN,,135,8,14,2,159,159,agenda,https://digitallibrary.un.org/record/281459
281451,A/RES/43/92,43,1988-12-08,1988,General Assembly,,A/43/776,A/43/PV.75,"Adverse consequences for the enjoyment of human rights of political, military, economic and other forms of assistance given to the racist and colonialist régime of South Africa : resolution / adopted by the General Assembly","Adverse consequences for the enjoyment of human rights of political, military, economic and other forms of assistance given to the racist and colonialist régime of South Africa.",SOUTH AFRICA--FOREIGN INTERESTS,,129,10,17,3,159,159,agenda,https://digitallibrary.un.org/record/281451
281452,A/RES/43/97,43,1988-12-08,1988,General Assembly,,A/43/777,A/43/PV.75,Status of the International Convention on the Suppression and Punishment of the Crime of Apartheid : resolution / adopted by the General Assembly,Elimination of all forms of racial discrimination.,RACIAL DISCRIMINATION,,128,1,26,4,159,159,agenda,https://digitallibrary.un.org/record/281452
